Sub-cate,Merchant id,Merchant name,App id,Date,TPV,Transaction,Transaction type,SOF
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-02,232959,4,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-02,613120,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-03,1211262,18,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-03,791413,12,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-03,227688,3,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-03,599248,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-04,1256931,18,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-04,821252,12,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-04,236273,4,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-04,621842,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-05,1219253,18,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-05,796634,12,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-05,229191,3,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-05,603201,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-06,1290584,19,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-06,843241,12,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-06,242599,4,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-06,638491,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-07,1306610,19,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-07,853712,13,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-07,245611,4,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-07,646420,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-08,1374194,20,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-08,897870,13,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-08,258315,4,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-08,679855,10,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-09,1218048,18,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-09,795847,12,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-09,228964,3,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-09,602605,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-10,1199882,18,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-10,783978,11,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-10,225549,3,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-10,593619,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-11,1225047,18,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-11,800420,12,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-11,230280,3,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-11,606068,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-12,1211308,18,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-12,791444,12,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-12,227697,3,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-12,599271,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-13,1258113,18,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-13,822025,12,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-13,236495,4,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-13,622426,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-14,1325068,20,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-14,865771,13,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-14,249081,4,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-14,655551,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-15,1375013,20,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-15,898405,13,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-15,258470,4,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-15,680260,10,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-16,1219505,18,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-16,796799,12,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-16,229238,3,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-16,603326,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-17,1260610,18,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-17,823656,12,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-17,236964,4,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-17,623662,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-18,1219116,18,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-18,796545,12,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-18,229165,3,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-18,603134,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-19,1198303,18,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-19,782946,11,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-19,225252,3,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-19,592837,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-20,1286887,19,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-20,840825,12,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-20,241904,4,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-20,636662,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-21,1354193,20,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-21,884802,13,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-21,254556,4,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-21,669960,10,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-22,1362235,20,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-22,890056,13,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-22,256068,4,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-22,673938,10,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-23,1257104,18,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-23,821366,12,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-23,236306,4,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-23,621927,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-24,1194368,18,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-24,780375,11,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-24,224512,3,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-24,590890,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-25,1242595,18,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-25,811886,12,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-25,233578,4,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-25,614749,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-26,1211964,18,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-26,791872,12,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-26,227820,3,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-26,599595,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-27,1271491,19,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-27,830766,12,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-27,239010,4,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-27,629045,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-28,1376084,20,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-28,899105,13,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-28,258671,4,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-28,680791,10,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-29,1357174,20,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-29,886749,13,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-29,255116,4,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-29,671435,10,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-30,1229265,18,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-30,803176,12,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-30,231072,3,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-30,608154,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-31,1189717,18,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-31,777336,11,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-31,223638,3,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-03-31,588589,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-01,1241830,18,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-01,811386,12,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-01,233434,4,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-01,614371,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-02,1257064,18,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-02,821340,12,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-02,236298,4,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-02,621908,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-03,1310240,19,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-03,856083,13,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-03,246294,4,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-03,648215,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-04,1348215,20,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-04,880896,13,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-04,253432,4,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-04,667003,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-05,1331301,20,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-05,869844,13,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-05,250253,4,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-05,658634,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-06,1244799,18,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-06,813325,12,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-06,233992,4,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-06,615840,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-07,1252476,18,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-07,818341,12,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-07,235435,4,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-07,619638,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-08,1219644,18,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-08,796890,12,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-08,229264,3,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-08,603394,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-09,1227446,18,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-09,801987,12,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-09,230730,3,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-09,607255,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-10,1308619,19,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-10,855024,13,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-10,245989,4,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-10,647413,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-11,1331706,20,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-11,870109,13,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-11,250329,4,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-11,658835,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-12,1336676,20,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-12,873356,13,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-12,251263,4,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-12,661295,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-13,1217518,18,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-13,795501,12,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-13,228864,3,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-13,602342,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-14,1218433,18,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-14,796099,12,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-14,229036,3,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-14,602795,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-15,1218613,18,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-15,796217,12,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-15,229070,3,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-15,602885,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-16,1179483,18,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-16,770650,11,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-16,221715,3,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-16,583526,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-17,1294037,19,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-17,845496,13,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-17,243248,4,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-17,640199,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-18,1317043,19,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-18,860528,13,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-18,247572,4,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-18,651581,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-19,1342808,20,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-19,877363,13,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-19,252416,4,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-19,664328,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-20,1225653,18,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-20,800816,12,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-20,230394,3,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-20,606368,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-21,1229170,18,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-21,803114,12,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-21,231055,3,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-21,608108,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-22,1250910,18,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-22,817319,12,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-22,235141,4,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-22,618863,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-23,1220025,18,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-23,797139,12,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-23,229335,3,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-23,603583,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-24,1294974,19,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-24,846109,13,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-24,243424,4,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-24,640662,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-25,1349097,20,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-25,881472,13,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-25,253598,4,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-25,667440,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-26,1325767,20,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-26,866229,13,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-26,249213,4,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-26,655897,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-27,1226200,18,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-27,801174,12,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-27,230496,3,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-27,606639,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-28,1246179,18,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-28,814227,12,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-28,234252,4,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-28,616522,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-29,1220023,18,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-29,797138,12,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-29,229335,3,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-29,603583,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-30,1215402,18,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-30,794118,12,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-30,228466,3,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-04-30,601296,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-05-01,1295335,19,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-05-01,846345,13,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-05-01,243492,4,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-05-01,640841,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-05-02,1331287,20,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-05-02,869835,13,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-05-02,250250,4,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-05-02,658629,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-05-03,1353702,20,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-05-03,884480,13,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-05-03,254464,4,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-05-03,669717,10,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-05-04,1194521,18,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-05-04,780475,11,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-05-04,224541,3,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-05-04,590966,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-05-05,1195864,18,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-05-05,781352,11,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-05-05,224794,3,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-05-05,591630,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-05-06,1260729,18,Payment Gateway,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-05-06,823734,12,VietQR,
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-05-06,236987,4,Wallet,Paylater
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-05-06,623720,9,Wallet,Others
Grocery,100033,Tạp Hóa Bình Dân,2033,2026-05-07,1244434,18,Payment Gateway,
